pitcher_id,sched_date,Level_Code,sched_id,event_id,pa,ab,1b,2b,3b,hr,bb,so,hit_exit_speed,hit_vertical_angle,pitch_type,play_code
188487,8/30/2025,afa,1256913,14,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
188487,8/30/2025,afa,1256913,20,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
188487,8/30/2025,afa,1256913,21,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
188487,8/30/2025,afa,1256913,22,1,1,0,0,0,0,0,0,107.6874771,2.162249327,SL,53/G
188487,8/30/2025,afa,1256913,26,1,1,0,0,0,0,0,0,96.93526459,20.1309433,FC,8/L
188487,8/30/2025,afa,1256913,27,1,1,0,1,0,0,0,0,103.5767441,12.05366039,FF,D7/L+
188487,8/30/2025,afa,1256913,28,1,1,0,1,0,0,0,0,99.41784668,44.65897751,FF,D9/F.2-H
188487,8/30/2025,afa,1256913,29,1,1,0,0,0,0,0,0,73.79058838,8.629380226,CH,43/G
188487,8/30/2025,afa,1256913,30,1,1,0,0,0,0,0,0,83.50471497,40.72691727,CH,9/F
188487,8/30/2025,afa,1256913,39,1,1,1,0,0,0,0,0,67.76303864,37.3187294,CH,S7/F
188487,8/30/2025,afa,1256913,40,0,0,0,0,0,0,0,0,NULL,NULL,FF,PB.1-2
188487,8/30/2025,afa,1256913,41,1,1,0,0,0,0,0,0,83.52542877,32.17286682,FC,8/F
188487,8/30/2025,afa,1256913,42,1,0,0,0,0,0,1,0,NULL,NULL,CH,W
188487,8/30/2025,afa,1256913,43,1,1,0,0,0,0,0,0,74.07361603,-31.0490303,SL,64(1)/FO/G.2-3
188487,8/30/2025,afa,1256913,44,1,1,1,0,0,0,0,0,95.27949524,2.769491673,CH,S9/G.3-H;1-3
188487,8/30/2025,afa,1256913,45,1,1,0,0,0,0,0,0,91.52105713,32.15076447,FC,7/F
188487,8/23/2025,afa,1256918,1,1,1,0,0,0,0,0,0,81.77090454,-1.397641897,FC,63/G
188487,8/23/2025,afa,1256918,2,1,1,0,0,0,0,0,0,82.79955292,-9.891566277,FT,53/G
188487,8/23/2025,afa,1256918,3,1,1,0,0,0,0,0,1,NULL,NULL,SL,K
188487,8/23/2025,afa,1256918,7,1,1,0,0,0,1,0,0,105.0245361,25.20819473,CU,HR/9/L
188487,8/23/2025,afa,1256918,8,1,0,0,0,0,0,1,0,NULL,NULL,FC,W
188487,8/23/2025,afa,1256918,9,1,0,0,0,0,0,1,0,NULL,NULL,FC,W.1-2
188487,8/23/2025,afa,1256918,10,1,1,0,0,0,0,0,1,NULL,NULL,CH,K
188487,8/23/2025,afa,1256918,11,1,1,0,0,0,0,0,0,70.04844666,-16.84311485,FC,64(1)/FO/G.2-3
188487,8/23/2025,afa,1256918,14,1,1,0,0,0,0,0,0,60.4084053,-37.35043716,CH,13/G
188487,8/23/2025,afa,1256918,18,1,1,0,0,0,0,0,0,102.0693436,-23.27018356,CH,63/G
188487,8/23/2025,afa,1256918,19,1,1,1,0,0,0,0,0,67.15258026,37.33912659,SL,S9/F
188487,8/23/2025,afa,1256918,20,1,1,0,0,0,0,0,0,55.04037857,72.3078537,FF,3/P3F-
188487,8/23/2025,afa,1256918,21,1,0,0,0,0,0,1,0,NULL,NULL,CH,W.1-2
188487,8/23/2025,afa,1256918,22,1,1,1,0,0,0,0,0,85.21897888,-7.502734661,FC,S4/G.2-H;1-2
188487,8/23/2025,afa,1256918,23,1,1,0,0,0,0,0,0,65.31629944,-16.27215004,FC,43/G
188487,8/23/2025,afa,1256918,30,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
188487,8/23/2025,afa,1256918,31,1,1,0,0,0,0,0,0,70.16331482,-19.11907387,FT,63/G
188487,8/23/2025,afa,1256918,32,1,1,0,0,0,0,0,1,NULL,NULL,FC,K
188487,8/10/2025,afa,1256922,1,1,1,0,0,0,0,0,0,98.94218445,-0.254357606,CU,63/G
188487,8/10/2025,afa,1256922,2,1,1,1,0,0,0,0,0,79.97969818,-7.37203598,SL,S4/G
188487,8/10/2025,afa,1256922,3,1,0,0,0,0,0,1,0,NULL,NULL,FF,W.1-2
188487,8/10/2025,afa,1256922,5,1,1,0,0,0,0,0,0,110.4227219,-13.43464661,CU,FC4/G.3-H;2-3
188487,8/10/2025,afa,1256922,6,1,1,0,0,0,0,0,0,77.81398773,2.368690491,FC,6(1)3/GDP
188487,8/10/2025,afa,1256922,11,1,0,0,0,0,0,1,0,NULL,NULL,SL,W
188487,8/10/2025,afa,1256922,12,1,1,0,0,0,0,0,0,79.86943054,-4.672747135,CU,54(1)/FO/G
188487,8/10/2025,afa,1256922,13,1,1,0,0,0,0,0,0,78.91184998,75.96149445,CU,3/P
188487,8/10/2025,afa,1256922,14,0,0,0,0,0,0,0,0,NULL,NULL,FC,SB2
188487,8/10/2025,afa,1256922,15,1,1,0,0,0,0,0,0,94.97257233,37.4209671,CU,7/F
188487,8/10/2025,afa,1256922,19,1,0,0,0,0,0,0,0,32.00597763,-4.625784397,FT,HBP
188487,8/10/2025,afa,1256922,20,0,0,0,0,0,0,0,0,NULL,NULL,FF,SB2
188487,8/10/2025,afa,1256922,21,1,1,0,0,0,0,0,0,68.6660614,42.2047348,FC,E6/P.2-3
188487,8/10/2025,afa,1256922,22,0,0,0,0,0,0,0,0,NULL,NULL,FF,SB2
188487,8/10/2025,afa,1256922,23,1,1,0,0,0,0,0,0,62.32516479,-18.034935,CH,63/G.3-H(UR);2-3
188487,8/10/2025,afa,1256922,24,1,1,0,0,0,0,0,0,80.95280457,79.97864532,CU,5/P5F
188487,8/10/2025,afa,1256922,25,1,1,0,0,0,0,0,0,89.94168091,44.66880798,FC,9/F
188487,8/10/2025,afa,1256922,31,1,1,0,0,0,0,0,1,NULL,NULL,SL,K
188487,8/10/2025,afa,1256922,32,1,0,0,0,0,0,1,0,NULL,NULL,FT,W
188487,8/10/2025,afa,1256922,33,1,1,0,0,0,0,0,0,92.37052917,35.41362381,FF,8/F
188487,8/10/2025,afa,1256922,34,1,1,0,0,0,0,0,0,102.0307083,-24.20080376,FT,E4/G.1-3
188487,8/10/2025,afa,1256922,35,0,0,0,0,0,0,0,0,NULL,NULL,FF,CS2(24)
188487,8/5/2025,afa,1256928,1,1,1,1,0,0,0,0,0,99.20329285,-1.107508421,FC,S6/G
188487,8/5/2025,afa,1256928,2,0,0,0,0,0,0,0,0,NULL,NULL,FT,SB2
188487,8/5/2025,afa,1256928,3,1,1,0,0,0,1,0,0,105.602684,28.11565781,FC,HR/7/F.2-H
188487,8/5/2025,afa,1256928,4,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
188487,8/5/2025,afa,1256928,5,1,1,1,0,0,0,0,0,101.1997452,22.84789276,FF,S9/F+.1-3
188487,8/5/2025,afa,1256928,6,1,1,0,0,0,0,0,0,97.63078308,-9.155330658,FF,14(1)/FO/G.3-H
188487,8/5/2025,afa,1256928,7,1,1,0,0,0,0,0,0,94.1329422,-1.297016263,FC,54(1)/FO/G
188487,8/5/2025,afa,1256928,8,1,1,1,0,0,0,0,0,104.9750671,7.255910397,FC,S7/L.1-2
188487,8/5/2025,afa,1256928,9,1,1,0,0,0,0,0,0,87.86193085,-35.66595459,FF,31/G
188487,8/5/2025,afa,1256928,17,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
188487,8/5/2025,afa,1256928,18,1,1,0,0,0,0,0,0,89.17500305,46.00725174,FT,8/F
188487,8/5/2025,afa,1256928,19,1,1,0,0,0,0,0,0,106.1094894,3.030591488,FT,46(1)3/GDP
188487,8/5/2025,afa,1256928,26,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
188487,8/5/2025,afa,1256928,27,1,1,0,0,0,0,0,1,NULL,NULL,SL,K
188487,8/5/2025,afa,1256928,28,1,1,0,1,0,0,0,0,95.1455307,10.97711945,FF,D7/L
188487,8/5/2025,afa,1256928,29,1,1,0,0,0,0,0,0,81.8376236,47.3022728,FF,9/F
188487,8/5/2025,afa,1256928,33,1,0,0,0,0,0,1,0,NULL,NULL,FC,W
188487,8/5/2025,afa,1256928,36,1,1,1,0,0,0,0,0,84.30430603,63.7558403,SL,S9/L.2-3
188487,8/5/2025,afa,1256928,37,1,1,1,0,0,0,0,0,93.27842712,-18.08226395,FT,S9/L.3-H;1-2
188487,8/5/2025,afa,1256928,38,1,1,0,0,0,0,0,1,NULL,NULL,FC,K+SB3;SB2
188487,8/5/2025,afa,1256928,41,1,1,0,0,0,0,0,0,66.71927,-21.114321,CH,FC4/G.3-H;2-3
188487,8/5/2025,afa,1256928,42,0,0,0,0,0,0,0,0,NULL,NULL,CU,CS2(26)
188487,8/5/2025,afa,1256928,43,1,1,0,0,0,0,0,1,NULL,NULL,SL,K
188487,7/23/2025,afa,1256932,38,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
188487,7/23/2025,afa,1256932,39,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
188487,7/23/2025,afa,1256932,40,1,1,0,0,0,0,0,0,99.48855591,20.83544731,FC,8/L
188487,7/23/2025,afa,1256932,44,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
188487,7/23/2025,afa,1256932,45,0,0,0,0,0,0,0,0,NULL,NULL,FF,SB2
188487,7/23/2025,afa,1256932,46,1,1,1,0,0,0,0,0,111.8975296,4.122938633,FF,S8/G.2-H
188487,7/23/2025,afa,1256932,47,1,0,0,0,0,0,1,0,NULL,NULL,FC,W.1-2
188487,7/23/2025,afa,1256932,48,1,1,1,0,0,0,0,0,41.15317917,-62.43332291,FF,S5/BG-.2-3;1-2
188487,7/23/2025,afa,1256932,49,1,0,0,0,0,0,1,0,NULL,NULL,FF,W.3-H;2-3;1-2
188487,7/23/2025,afa,1256932,50,1,1,0,0,0,0,0,0,101.8103561,-9.512415886,FF,46(1)3/GDP.3-H(NR);2-3
188487,7/23/2025,afa,1256932,51,1,1,1,0,0,0,0,0,94.29315948,11.84050751,FC,S8/L.3-H
188487,6/25/2025,afa,1256945,1,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
188487,6/25/2025,afa,1256945,2,1,1,0,0,0,0,0,0,88.39849091,28.8553772,FC,9/F
188487,6/25/2025,afa,1256945,3,0,0,0,0,0,0,0,0,NULL,NULL,FC,SB2
188487,6/25/2025,afa,1256945,4,1,1,0,0,0,0,0,1,NULL,NULL,FC,K
188487,6/25/2025,afa,1256945,5,0,0,0,0,0,0,0,0,NULL,NULL,CU,SB3
188487,6/25/2025,afa,1256945,6,1,0,0,0,0,0,1,0,NULL,NULL,CU,W
188487,6/25/2025,afa,1256945,7,0,0,0,0,0,0,0,0,NULL,NULL,SL,SB2
188487,6/25/2025,afa,1256945,8,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
188487,6/25/2025,afa,1256945,15,1,1,0,0,0,0,0,0,74.01898193,13.50393486,FF,4/L
188487,6/25/2025,afa,1256945,16,1,1,0,0,0,0,0,0,97.99971008,-5.233752728,FC,43/G
188487,6/25/2025,afa,1256945,17,1,1,0,0,0,0,0,0,95.71826172,36.3345871,FC,8/F
188487,6/25/2025,afa,1256945,23,1,1,0,0,0,1,0,0,107.9269562,30.91973305,FF,HR/9/F
188487,6/25/2025,afa,1256945,24,1,1,1,0,0,0,0,0,97.25440979,9.082660675,FF,S8/G
188487,6/25/2025,afa,1256945,25,0,0,0,0,0,0,0,0,NULL,NULL,CU,SB2
188487,6/25/2025,afa,1256945,26,1,1,0,0,0,0,0,0,64.49196625,-47.62757874,FC,31/G
188487,6/25/2025,afa,1256945,27,1,1,0,0,0,0,0,0,88.1776886,67.38362885,FF,4/P
188487,6/25/2025,afa,1256945,28,1,1,0,0,0,0,0,0,88.40827942,4.449886799,CU,43/G
188487,6/25/2025,afa,1256945,32,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
188487,6/25/2025,afa,1256945,33,1,1,0,0,0,0,0,0,69.07367706,8.145114899,FC,43/G
188487,6/25/2025,afa,1256945,34,1,1,1,0,0,0,0,0,98.88572693,12.53219986,FF,S8/L
188487,6/25/2025,afa,1256945,35,1,1,0,0,0,0,0,0,94.69083405,30.5994873,FF,7/F
188487,6/25/2025,afa,1256945,39,1,1,0,0,0,0,0,1,NULL,NULL,FC,K
188487,6/25/2025,afa,1256945,40,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
188487,6/25/2025,afa,1256945,41,1,1,1,0,0,0,0,0,104.4798737,3.899188995,FF,S8/G.1-3
188487,6/25/2025,afa,1256945,42,1,1,1,0,0,0,0,0,83.57449341,8.504658699,FC,S7/G.3-H;1-2
188487,6/25/2025,afa,1256945,43,1,0,0,0,0,0,1,0,NULL,NULL,FF,W.2-3;1-2
188487,6/25/2025,afa,1256945,44,1,1,1,0,0,0,0,0,101.7087936,12.47046185,CU,S7/L+.3-H;2-H;1-2
188487,6/25/2025,afa,1256945,45,1,1,0,0,0,0,0,0,83.38737488,31.0947094,FF,9/F.2-3
188487,6/25/2025,afa,1256945,46,0,0,0,0,0,0,0,0,NULL,NULL,FF,SB2
188487,6/25/2025,afa,1256945,47,1,1,0,0,0,0,0,0,83.4651947,34.76583862,FC,9/F
188487,6/7/2025,afa,1256948,47,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
188487,6/7/2025,afa,1256948,48,1,1,1,0,0,0,0,0,103.0092239,12.34086418,FF,S8/L+.1-2
188487,6/7/2025,afa,1256948,49,1,1,0,1,0,0,0,0,103.7460251,23.70225716,CU,D7/F+.2-H;1-3
188487,6/7/2025,afa,1256948,50,1,1,0,0,0,1,0,0,100.345459,35.11735916,FC,HR/8/F.3-H;2-H
188487,6/7/2025,afa,1256948,51,1,1,0,0,0,0,0,0,96.43664551,18.88690186,FC,9/L
188487,6/7/2025,afa,1256948,52,1,1,0,0,0,0,0,1,NULL,NULL,FC,K
188487,6/7/2025,afa,1256948,53,1,1,0,0,0,0,0,0,98.97728729,5.5512743,FC,1/L
188487,6/7/2025,afa,1256948,58,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
188487,6/7/2025,afa,1256948,59,1,1,0,0,0,0,0,0,67.64680481,20.64763451,CU,6/L
188487,6/7/2025,afa,1256948,60,1,1,1,0,0,0,0,0,106.7740479,13.53114033,FF,S7/L+
188487,6/7/2025,afa,1256948,63,1,1,0,1,0,0,0,0,98.97360229,25.01515579,FF,D7/L.2-H
188487,6/7/2025,afa,1256948,64,0,0,0,0,0,0,0,0,NULL,NULL,SL,WP.2-3
188487,6/7/2025,afa,1256948,65,1,1,0,0,0,0,0,0,90.040802,63.84225082,CU,7/F
188487,5/21/2025,afa,1256956,19,1,1,0,0,0,0,0,0,73.57215118,-19.69388771,FF,13/G
188487,5/21/2025,afa,1256956,20,1,1,0,0,0,1,0,0,97.72605133,40.81521988,FF,HR/89/F
188487,5/21/2025,afa,1256956,21,1,1,0,0,0,0,0,1,NULL,NULL,SL,K
188487,5/21/2025,afa,1256956,26,1,1,0,0,0,0,0,0,101.6968384,42.8693161,FC,8/F
188487,5/21/2025,afa,1256956,27,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
188487,5/21/2025,afa,1256956,28,1,1,1,0,0,0,0,0,77.44459534,23.60156059,FC,S8/F.1-2
188487,5/21/2025,afa,1256956,29,1,1,1,0,0,0,0,0,89.9151001,17.55916786,FF,S7/L.2-H;1-2
188487,5/21/2025,afa,1256956,31,1,1,0,0,0,0,0,0,40.2320137,-12.46664143,CH,43/G
188487,5/21/2025,afa,1256956,32,1,1,0,0,0,0,0,0,70.1627655,-29.103302,CU,3/G
188487,5/21/2025,afa,1256956,45,1,0,0,0,0,0,1,0,NULL,NULL,SL,W
188487,5/21/2025,afa,1256956,46,1,1,0,0,0,0,0,0,59.50497055,-43.81145096,CU,3/G.1-2
188487,5/21/2025,afa,1256956,47,1,1,0,0,0,0,0,0,94.31173706,-6.125188351,CU,53/G
188487,5/21/2025,afa,1256956,48,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
188487,5/21/2025,afa,1256956,49,1,1,0,0,0,0,0,0,87.16080475,75.56124115,SL,4/P
188487,5/21/2025,afa,1256956,56,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
188487,5/21/2025,afa,1256956,57,1,1,0,0,0,1,0,0,110.4164276,24.84000206,FF,HR/78/L
188487,5/21/2025,afa,1256956,58,1,1,0,0,0,0,0,0,89.87289429,62.0967865,CU,7/F
188487,5/21/2025,afa,1256956,59,1,1,0,0,0,0,0,0,96.4981842,52.26059723,SL,9/F
188487,5/21/2025,afa,1256956,65,1,1,0,0,0,0,0,0,87.44075775,31.73876762,FC,8/F
188487,5/21/2025,afa,1256956,66,1,1,1,0,0,0,0,0,73.68935394,0.164374605,FC,S4/G
188487,5/21/2025,afa,1256956,67,1,1,0,0,0,0,0,0,104.1403961,22.29559326,FC,7/L+
188487,5/21/2025,afa,1256956,68,1,1,0,0,0,0,0,0,100.1733322,-1.270525932,SL,53/G
188487,5/21/2025,afa,1256956,73,1,1,1,0,0,0,0,0,54.60577774,-51.81711578,CU,S6/G
188487,5/21/2025,afa,1256956,74,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
188487,5/9/2025,afa,1256961,1,1,1,0,0,0,0,0,1,NULL,NULL,FC,K
188487,5/9/2025,afa,1256961,2,1,1,0,0,1,0,0,0,101.5837479,30.34662819,FC,T8/F
188487,5/9/2025,afa,1256961,3,1,1,1,0,0,0,0,0,98.7571106,7.331127167,FF,S7/L.3-H
188487,5/9/2025,afa,1256961,4,1,0,0,0,0,0,1,0,NULL,NULL,CU,W.1-2
188487,5/9/2025,afa,1256961,5,1,1,1,0,0,0,0,0,73.86578369,24.99279594,FF,S9/L.2-3;1-2
188487,5/9/2025,afa,1256961,6,1,0,0,0,0,0,0,0,87.62669373,58.13953018,FF,7/F/SF.3-H
188487,5/9/2025,afa,1256961,7,1,0,0,0,0,0,0,0,NULL,NULL,FF,HBP.2-3;1-2
188487,5/9/2025,afa,1256961,8,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
188487,5/9/2025,afa,1256961,15,1,1,0,0,0,0,0,0,103.7569733,8.026320457,FF,3/L
188487,5/9/2025,afa,1256961,16,1,1,0,0,0,1,0,0,104.2845459,25.61175537,FC,HR/89/F
188487,5/9/2025,afa,1256961,17,1,1,0,0,0,1,0,0,101.46418,34.78239822,FC,HR/8/F
188487,5/9/2025,afa,1256961,18,1,1,0,0,0,1,0,0,104.415947,28.91656685,FC,HR/89/F
188487,5/9/2025,afa,1256961,19,1,1,0,0,0,0,0,1,NULL,NULL,FC,K
188487,5/9/2025,afa,1256961,20,1,1,0,0,0,1,0,0,92.2895813,39.87366486,FF,HR/9/F
188487,5/9/2025,afa,1256961,21,1,1,1,0,0,0,0,0,73.37241364,24.19271278,CU,S8/L
188487,4/27/2025,afa,1256966,1,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
188487,4/27/2025,afa,1256966,3,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
188487,4/27/2025,afa,1256966,4,1,1,0,0,0,0,0,1,NULL,NULL,FC,K
188487,4/27/2025,afa,1256966,5,1,1,1,0,0,0,0,0,83.7618866,26.70117188,FF,S8/L.1-3
188487,4/27/2025,afa,1256966,6,1,1,0,0,0,0,0,0,96.91760254,23.16727638,FC,9/L
188487,4/27/2025,afa,1256966,13,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
188487,4/27/2025,afa,1256966,14,1,1,0,0,0,0,0,0,58.9019165,24.407938,SL,4/L
188487,4/27/2025,afa,1256966,15,1,1,0,0,0,0,0,1,NULL,NULL,CH,K
188487,4/27/2025,afa,1256966,19,1,1,0,0,0,0,0,0,70.13655853,51.83198166,FF,4/P
188487,4/27/2025,afa,1256966,20,1,1,0,0,0,0,0,0,66.59690094,44.57071304,FF,7/F
188487,4/27/2025,afa,1256966,21,1,1,0,1,0,0,0,0,102.6209717,23.34941483,FC,D7/F+
188487,4/27/2025,afa,1256966,22,1,1,0,0,0,0,0,0,91.81339264,21.67850113,FC,7/L
188487,4/27/2025,afa,1256966,27,1,1,0,1,0,0,0,0,100.2304993,23.01744461,FF,D8/F+
188487,4/27/2025,afa,1256966,28,1,1,0,0,0,0,0,0,89.97884369,26.08924866,CH,7/F
188487,4/27/2025,afa,1256966,29,1,0,0,0,0,0,1,0,NULL,NULL,CU,W
188487,4/27/2025,afa,1256966,30,1,0,0,0,0,0,0,0,NULL,NULL,SL,HBP.2-3;1-2
188487,4/27/2025,afa,1256966,31,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
188487,4/27/2025,afa,1256966,32,1,1,1,0,0,0,0,0,75.95082855,23.56583786,FF,S8/L.3-H;2-H;1-2
188487,4/27/2025,afa,1256966,33,1,1,1,0,0,0,0,0,98.79531097,8.48385334,FF,S4/L+.2-H;1-3
188487,4/9/2025,afa,1256975,35,1,1,0,0,0,0,0,0,66.84116,-70.386282,CH,63/G-
188487,4/9/2025,afa,1256975,36,1,1,0,0,0,0,0,0,58.83881,-38.371805,SL,3/G
188487,4/9/2025,afa,1256975,37,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
188487,4/9/2025,afa,1256975,38,1,1,0,0,0,0,0,0,91.12086,-27.75181,FF,3/G
188487,4/9/2025,afa,1256975,45,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
188487,4/9/2025,afa,1256975,46,1,1,0,0,0,0,0,0,65.63095,-56.69238,FF,53/G-.1-2
188487,4/9/2025,afa,1256975,47,1,1,0,1,0,0,0,0,92.53332,30.79784,SL,D9/F.2-H
188487,4/9/2025,afa,1256975,48,1,1,0,0,0,0,0,0,98.4207,35.763484,FF,8/F.2-3
188487,4/9/2025,afa,1256975,49,1,1,0,0,0,0,0,0,94.95764,-43.60051,FF,3/G
188487,4/9/2025,afa,1256975,53,1,1,0,0,0,0,0,0,103.58435,19.316429,FF,8/L+
188487,4/9/2025,afa,1256975,54,1,1,0,0,0,0,0,0,98.36567,-6.472633,FC,63/G
188487,4/9/2025,afa,1256975,55,1,1,0,0,0,0,0,1,NULL,NULL,SL,K
188487,4/9/2025,afa,1256975,64,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
188487,4/9/2025,afa,1256975,65,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
188487,4/9/2025,afa,1256975,66,0,0,0,0,0,0,0,0,44.93285,-3.705494,SL,WP.1-2
188487,4/9/2025,afa,1256975,67,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
188487,4/9/2025,afa,1256975,68,0,0,0,0,0,0,0,0,NULL,NULL,FF,WP.2-3;1-2
188487,4/9/2025,afa,1256975,69,1,0,0,0,0,0,1,0,NULL,NULL,SL,W
188487,4/9/2025,afa,1256975,71,1,1,0,0,0,0,0,0,94.18185,-9.947724,FF,143/G.3-H;2-3
188487,4/9/2025,afa,1256975,72,1,0,0,0,0,0,1,0,NULL,NULL,FF,W
196079,8/16/2025,afa,1256264,69,1,1,1,0,0,0,0,0,100.52264,0.800839,FF,S8/G
196079,8/16/2025,afa,1256264,70,1,1,0,0,0,0,0,0,82.53876,-35.540081,FF,36(1)/FO/G
196079,8/16/2025,afa,1256264,71,1,1,0,0,0,0,0,0,94.45474,22.165265,CU,7/F
196079,8/16/2025,afa,1256264,72,0,0,0,0,0,0,0,0,NULL,NULL,SL,DI.1-2
196079,8/16/2025,afa,1256264,73,1,1,1,0,0,0,0,0,99.18,12.444744,SL,S7/L.2-H
196079,8/16/2025,afa,1256264,74,1,1,0,0,0,0,0,0,55.99405,-33.551274,FF,13/G
196079,5/2/2025,afa,1256700,34,1,0,0,0,0,0,1,0,NULL,NULL,FF,W.3-H;2-3;1-2
196079,5/2/2025,afa,1256700,35,1,1,0,0,0,0,0,0,92.56919098,32.68368912,FF,9/F
196079,5/2/2025,afa,1256700,43,1,1,1,0,0,0,0,0,101.610527,-11.0887928,FT,S8/G
196079,5/2/2025,afa,1256700,44,1,1,1,0,0,0,0,0,104.4586716,3.535146713,FF,S9/L.1-2
196079,5/2/2025,afa,1256700,45,1,1,0,0,0,0,0,1,NULL,NULL,CH,K
196079,5/2/2025,afa,1256700,46,1,1,0,1,0,0,0,0,102.9289246,18.69424057,FF,DGR/L+.2-H;1-3
196079,5/2/2025,afa,1256700,48,1,1,1,0,0,0,0,0,72.3633194,-0.620684564,CU,S6/G.3-H
196079,5/2/2025,afa,1256700,49,1,1,0,0,0,0,0,0,60.24451065,-58.68888474,FF,16(1)/FO/G
196079,5/2/2025,afa,1256700,50,1,1,1,0,0,0,0,0,71.02194214,22.74588203,FF,S9/L.1-3;B-2(E9/TH)
196079,5/2/2025,afa,1256700,52,1,1,1,0,0,0,0,0,73.4670639,24.36496162,SL,S7/F.3-H;2-H(UR)
196079,5/2/2025,afa,1256700,53,1,1,0,0,0,0,0,0,63.42150879,56.4371376,SL,6/P
196079,9/3/2025,afa,1256849,55,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
196079,9/3/2025,afa,1256849,56,1,1,0,1,0,0,0,0,101.0925293,-21.02797318,FT,D7/L
196079,9/3/2025,afa,1256849,57,1,1,0,0,0,0,0,0,68.29411316,-10.76822472,FF,43/G.2-3
196079,9/3/2025,afa,1256849,58,1,1,0,0,0,0,0,0,90.57020569,-14.60514641,FF,43/G
196079,9/3/2025,afa,1256849,63,1,1,0,0,0,0,0,0,88.75266266,42.42060089,SL,7/F
196079,9/3/2025,afa,1256849,64,1,1,0,0,0,0,0,0,94.49596405,45.4645462,FF,9/F
196079,9/3/2025,afa,1256849,65,1,1,0,0,0,0,0,0,81.51243591,37.70698166,FF,8/F
196079,9/3/2025,afa,1256849,70,1,1,1,0,0,0,0,0,100.0769653,11.4675169,CU,S9/L+
196079,9/3/2025,afa,1256849,71,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
196079,9/3/2025,afa,1256849,72,1,1,1,0,0,0,0,0,93.90871429,-3.469816923,FC,S9/G.1-3
196079,9/3/2025,afa,1256849,73,1,1,0,0,0,1,0,0,111.3019562,29.02696991,FF,HR/7/F.3-H;1-H
196079,9/3/2025,afa,1256849,74,1,1,0,1,0,0,0,0,82.87700653,18.19250298,FF,D7/L
196079,8/29/2025,afa,1256912,52,1,1,0,0,0,0,0,0,104.6904755,9.92636776,FF,4/L+
196079,8/29/2025,afa,1256912,53,1,1,0,0,0,0,0,0,93.54714,52.76776,CH,9/F
196079,8/29/2025,afa,1256912,54,1,0,0,0,0,0,1,0,NULL,NULL,SL,W
196079,8/29/2025,afa,1256912,55,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
196079,8/29/2025,afa,1256912,59,1,1,0,1,0,0,0,0,81.47140503,13.70531178,FF,D7/L
196079,8/29/2025,afa,1256912,60,1,1,1,0,0,0,0,0,105.0055084,3.252420664,FF,S8/G.2-H
196079,8/29/2025,afa,1256912,61,1,0,0,0,0,0,0,0,NULL,NULL,SL,HBP.1-2
196079,8/29/2025,afa,1256912,62,0,0,0,0,0,0,0,0,NULL,NULL,FF,WP.2-3;1-2
196079,8/29/2025,afa,1256912,63,1,1,0,0,0,0,0,1,NULL,NULL,CU,K
196079,8/29/2025,afa,1256912,64,1,0,0,0,0,0,0,0,88.47911835,16.21440887,FF,7/L/SF.3-H
196079,8/29/2025,afa,1256912,65,1,1,0,0,0,0,0,1,NULL,NULL,CU,K23
196079,8/29/2025,afa,1256912,71,1,1,1,0,0,0,0,0,98.19114685,12.86573219,FF,S9/L
196079,8/29/2025,afa,1256912,72,1,1,0,0,0,0,0,1,NULL,NULL,FF,K
196079,8/29/2025,afa,1256912,73,1,1,0,0,0,0,0,0,101.0967407,-30.38691521,FF,63/G.1-2
196079,8/26/2025,afa,1256916,71,1,1,1,0,0,0,0,0,70.55719757,40.46224594,FT,S8/F.3-H;2-H;1-H
